cache_path,video_id,label,label_name,split,source_dataset,source_video,merged_filename,clip_length,height,width,dtype,preprocess_type,frame_count,sample_fps,sha256
wholeframe_rgb_t50_224/samples/movies2_movies2_000621_7abbd50a6a64.pt,movies2_movies2_000621_7abbd50a6a64,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000621.mp4,movies2_000621.mp4,50,224,224,uint8,wholeframe,40,8.0,34a08074adf6643e4a6db80f0c8f943e5aaa6bf46cab673376ffb6133b46d073
wholeframe_rgb_t50_224/samples/movies2_movies2_000884_ebcafd8b9472.pt,movies2_movies2_000884_ebcafd8b9472,1,violence,train,movies2,data\merged\videos\violence\movies2_000884.mp4,movies2_000884.mp4,50,224,224,uint8,wholeframe,38,8.0,e8f751df4f7e82494cf0458f97bedf59acdc920c51bf183770cda56f373de0da
wholeframe_rgb_t50_224/samples/movies2_movies2_000514_b9e6c324c3ca.pt,movies2_movies2_000514_b9e6c324c3ca,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000514.mp4,movies2_000514.mp4,50,224,224,uint8,wholeframe,44,8.0,e68f4932e61c15a142c4d2c78d39bbdf847a35ed10a49c8010f034549c8893e5
wholeframe_rgb_t50_224/samples/movies2_movies2_000756_047100401f46.pt,movies2_movies2_000756_047100401f46,1,violence,train,movies2,data\merged\videos\violence\movies2_000756.mp4,movies2_000756.mp4,50,224,224,uint8,wholeframe,34,8.0,38f4ad9c55ac2b87783b15d2e8a3c5f4e698942c96f98dc2c73634227db853dd
wholeframe_rgb_t50_224/samples/movies2_movies2_000861_e5894aaed834.pt,movies2_movies2_000861_e5894aaed834,1,violence,train,movies2,data\merged\videos\violence\movies2_000861.mp4,movies2_000861.mp4,50,224,224,uint8,wholeframe,42,8.0,985b57d950cdaafd37cea3ffff948a37725423e7473cebabb207920c7081984f
wholeframe_rgb_t50_224/samples/hockey_hockey_000111_1dee6b769c46.pt,hockey_hockey_000111_1dee6b769c46,1,violence,train,hockey,data\merged\videos\violence\hockey_000111.avi,hockey_000111.avi,50,224,224,uint8,wholeframe,13,8.0,a86d4195ee6dcb097468491208dfc8a1507e608c4d5bbacfde20aa89ccdba44e
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001834_5d0bd73edf2b.pt,rwf2000_rwf2000_001834_5d0bd73edf2b,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001834.mp4,rwf2000_001834.mp4,50,224,224,uint8,wholeframe,35,8.0,5d8b8fff84caa957f122604677122f117600c44f8ab4350910c28666609b085b
wholeframe_rgb_t50_224/samples/hockey_hockey_000429_8377d2fd8206.pt,hockey_hockey_000429_8377d2fd8206,1,violence,train,hockey,data\merged\videos\violence\hockey_000429.avi,hockey_000429.avi,50,224,224,uint8,wholeframe,13,8.0,5650b2fad3b3215d25e8ac7586f04a2b017c3e2d11d9e9eacdec8dd5b91efe34
wholeframe_rgb_t50_224/samples/hockey_hockey_000444_c91f0630ec48.pt,hockey_hockey_000444_c91f0630ec48,1,violence,train,hockey,data\merged\videos\violence\hockey_000444.avi,hockey_000444.avi,50,224,224,uint8,wholeframe,13,8.0,c8f696808a5ecd2cd8a0bb80754099c0d1bfa6ff5e85853f8fec189fda9cf8bc
wholeframe_rgb_t50_224/samples/hockey_hockey_000132_834aa69eea56.pt,hockey_hockey_000132_834aa69eea56,1,violence,train,hockey,data\merged\videos\violence\hockey_000132.avi,hockey_000132.avi,50,224,224,uint8,wholeframe,13,8.0,3c0361ed0eb75f6e3ca27c7ab9581d32e424aab5281531e829d7770522a9e32d
wholeframe_rgb_t50_224/samples/movies2_movies2_000773_6f96b46f2176.pt,movies2_movies2_000773_6f96b46f2176,1,violence,train,movies2,data\merged\videos\violence\movies2_000773.mp4,movies2_000773.mp4,50,224,224,uint8,wholeframe,38,8.0,231a89b1ad91e59aba458deda289f8dcbb8703889deedc575a1745b575de62d0
wholeframe_rgb_t50_224/samples/movies2_movies2_000552_542585875cbd.pt,movies2_movies2_000552_542585875cbd,1,violence,train,movies2,data\merged\videos\violence\movies2_000552.mp4,movies2_000552.mp4,50,224,224,uint8,wholeframe,50,8.0,4ca6563e76434ec64756192fd52b5a224ab79865ba32f463d5015842580e4010
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001726_88278ec726f0.pt,rwf2000_rwf2000_001726_88278ec726f0,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001726.mp4,rwf2000_001726.mp4,50,224,224,uint8,wholeframe,43,8.0,3c6e93fea5619f492db42dd6d2b6c29b82937da5bcc4ab41f36d2956ede6335a
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001760_b33efcf1a6f8.pt,surv_fight_surv_fight_001760_b33efcf1a6f8,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001760.mp4,surv_fight_001760.mp4,50,224,224,uint8,wholeframe,17,8.0,a013c475e36d223ab63b3f7b2d71c079aa23ca930c6d6946bbe97483e6962127
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001890_8426e0616f11.pt,surv_fight_surv_fight_001890_8426e0616f11,1,violence,train,surv_fight,data\merged\videos\violence\surv_fight_001890.mp4,surv_fight_001890.mp4,50,224,224,uint8,wholeframe,26,8.0,2d31d8db04d58dd24b9514aeb9775cf1768ca5e9251e61fc7afdf439b0587058
wholeframe_rgb_t50_224/samples/movies2_movies2_001341_e3e182d3679a.pt,movies2_movies2_001341_e3e182d3679a,1,violence,train,movies2,data\merged\videos\violence\movies2_001341.mp4,movies2_001341.mp4,50,224,224,uint8,wholeframe,37,8.0,8d77b435ba2c187a4c467521248a0b517e26f3ffe7aa276fca3bfcbc3882340d
wholeframe_rgb_t50_224/samples/hockey_hockey_000221_b998725cfb76.pt,hockey_hockey_000221_b998725cfb76,1,violence,train,hockey,data\merged\videos\violence\hockey_000221.avi,hockey_000221.avi,50,224,224,uint8,wholeframe,13,8.0,6c590e851150b0aedb3568731393057a43d271084a0e5dc7b1310ccd9886a6b3
wholeframe_rgb_t50_224/samples/movies2_movies2_000567_0cdb89177cd4.pt,movies2_movies2_000567_0cdb89177cd4,1,violence,train,movies2,data\merged\videos\violence\movies2_000567.mp4,movies2_000567.mp4,50,224,224,uint8,wholeframe,38,8.0,1d7bbf46e929e5f9211f6ffa49723c8097d2864a84a52cc3f3e9e6ddbffbb5c9
wholeframe_rgb_t50_224/samples/movies2_movies2_000709_91d0c603cca3.pt,movies2_movies2_000709_91d0c603cca3,1,violence,train,movies2,data\merged\videos\violence\movies2_000709.mp4,movies2_000709.mp4,50,224,224,uint8,wholeframe,42,8.0,90a652b6b87eb5ea12c6461b23fe3bf692da6a5ee86e9be10b09213594cc4ee5
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001889_7943edd4d6eb.pt,surv_fight_surv_fight_001889_7943edd4d6eb,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001889.mp4,surv_fight_001889.mp4,50,224,224,uint8,wholeframe,16,8.0,92c8870860ddd70478d431268c4cfa664d108526768e7417bf3a9a6a82a39564
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001671_6e51b5967d1f.pt,rwf2000_rwf2000_001671_6e51b5967d1f,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001671.mp4,rwf2000_001671.mp4,50,224,224,uint8,wholeframe,48,8.0,14e8179af30a7e59deca6f41407ad813516fe9fc69a293f69603c61c70afcdbd
wholeframe_rgb_t50_224/samples/movies2_movies2_000662_2219a3347413.pt,movies2_movies2_000662_2219a3347413,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000662.mp4,movies2_000662.mp4,50,224,224,uint8,wholeframe,40,8.0,8db6765bdd3f07c522c72eff4d58fbee4c555b09276e360fa402b550f69f6d3a
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001875_70b71f4c989c.pt,surv_fight_surv_fight_001875_70b71f4c989c,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001875.mp4,surv_fight_001875.mp4,50,224,224,uint8,wholeframe,16,8.0,82f3d3c1f8c4db07187a6b9caf6692a6611907b1616ce463464b16b211071bea
wholeframe_rgb_t50_224/samples/hockey_hockey_000089_058dceaf84bb.pt,hockey_hockey_000089_058dceaf84bb,1,violence,train,hockey,data\merged\videos\violence\hockey_000089.avi,hockey_000089.avi,50,224,224,uint8,wholeframe,13,8.0,ee41e482cdb7df46be3c551168b42d185842a05ccf4ccb61ee64f0bdc554fb81
wholeframe_rgb_t50_224/samples/hockey_hockey_000492_499f08f18c4e.pt,hockey_hockey_000492_499f08f18c4e,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000492.avi,hockey_000492.avi,50,224,224,uint8,wholeframe,13,8.0,b1252e5266eb6b77994737cb1307a8d6adf951bdddb52e7f2d8763b3adad9a0f
wholeframe_rgb_t50_224/samples/movies2_movies2_001466_d9d936ebaa8e.pt,movies2_movies2_001466_d9d936ebaa8e,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001466.avi,movies2_001466.avi,50,224,224,uint8,wholeframe,40,8.0,9ca006e6d766cd8f0737746c50bab4ecc9b6119f588eb2bb3bfc0080acc43406
wholeframe_rgb_t50_224/samples/movies2_movies2_001116_001e621a3113.pt,movies2_movies2_001116_001e621a3113,1,violence,train,movies2,data\merged\videos\violence\movies2_001116.mp4,movies2_001116.mp4,50,224,224,uint8,wholeframe,40,8.0,dfc229dfe6dd96ae91d6bbc3047e0bd663a9dab18d3506856600288334e098a2
wholeframe_rgb_t50_224/samples/movies2_movies2_001003_1696335e61ec.pt,movies2_movies2_001003_1696335e61ec,1,violence,train,movies2,data\merged\videos\violence\movies2_001003.mp4,movies2_001003.mp4,50,224,224,uint8,wholeframe,40,8.0,711290be39a3531fb0de6fad2630dbf0250aa7dd8454c9be39fd5d786783f660
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001573_168ae8253448.pt,violent_flows_violent_flows_001573_168ae8253448,1,violence,train,violent_flows,data\merged\videos\violence\violent_flows_001573.avi,violent_flows_001573.avi,50,224,224,uint8,wholeframe,40,8.0,93ffcf219a5efc5d58f6da20545980b618fc7768665630362caffd4ee9c8b133
wholeframe_rgb_t50_224/samples/movies2_movies2_000722_cd81176eb3f3.pt,movies2_movies2_000722_cd81176eb3f3,1,violence,train,movies2,data\merged\videos\violence\movies2_000722.mp4,movies2_000722.mp4,50,224,224,uint8,wholeframe,46,8.0,ee3e1f737348dc01faa81b3192773921e71a99f518af36debbacf3bc8888bde5
wholeframe_rgb_t50_224/samples/movies2_movies2_000766_85d194b1c3a5.pt,movies2_movies2_000766_85d194b1c3a5,1,violence,train,movies2,data\merged\videos\violence\movies2_000766.mp4,movies2_000766.mp4,50,224,224,uint8,wholeframe,38,8.0,712fe77ab2dcdee30a2033a18889a3491093b470245a9e5af212a2f284bccec0
wholeframe_rgb_t50_224/samples/movies2_movies2_000571_2ed9726a4ffe.pt,movies2_movies2_000571_2ed9726a4ffe,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000571.mp4,movies2_000571.mp4,50,224,224,uint8,wholeframe,40,8.0,d7cc3b3f1d8ea451d9572fec9a0d52edcce665f6c4c18dd840b43bb3ea71a2ca
wholeframe_rgb_t50_224/samples/movies2_movies2_001491_f8861fe22128.pt,movies2_movies2_001491_f8861fe22128,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001491.avi,movies2_001491.avi,50,224,224,uint8,wholeframe,40,8.0,eb1ad221e772a25e9027f08835fef02d11ad90bd5daf40faa578702a3e3ad464
wholeframe_rgb_t50_224/samples/movies2_movies2_000683_ed04347f1edc.pt,movies2_movies2_000683_ed04347f1edc,1,violence,train,movies2,data\merged\videos\violence\movies2_000683.mp4,movies2_000683.mp4,50,224,224,uint8,wholeframe,31,8.0,6a2cbab1f01a17091dc85aba93bd032085452f9537017d9602abf7d4ea6b2e47
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001699_933e1b5030e2.pt,rwf2000_rwf2000_001699_933e1b5030e2,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001699.mp4,rwf2000_001699.mp4,50,224,224,uint8,wholeframe,42,8.0,8dae4aff88caf71bf89ac41626f44541303a12e8c2bfceda8cb3d818f56d04f0
wholeframe_rgb_t50_224/samples/movies2_movies2_001289_34c38dc6e2c7.pt,movies2_movies2_001289_34c38dc6e2c7,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001289.mp4,movies2_001289.mp4,50,224,224,uint8,wholeframe,40,8.0,85ce6a633f101e1be75c6b2afc0a04fa7f93145613066623194b19c6a7806502
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001663_732870a1e252.pt,rwf2000_rwf2000_001663_732870a1e252,0,non_violence,train,rwf2000,data\merged\videos\non_violence\rwf2000_001663.mp4,rwf2000_001663.mp4,50,224,224,uint8,wholeframe,50,8.0,a826b47ba5edcb3f66161e405e975ac043ae2268b6851ac3479de3898a3a9e9e
wholeframe_rgb_t50_224/samples/hockey_hockey_000157_c612e8d82b53.pt,hockey_hockey_000157_c612e8d82b53,1,violence,train,hockey,data\merged\videos\violence\hockey_000157.avi,hockey_000157.avi,50,224,224,uint8,wholeframe,13,8.0,53988a421d8937f57cb89b934c715e9cf5bfdb541be1ee1e4bf07dd16cfb08b1
wholeframe_rgb_t50_224/samples/movies2_movies2_000815_1e0826b26cac.pt,movies2_movies2_000815_1e0826b26cac,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000815.mp4,movies2_000815.mp4,50,224,224,uint8,wholeframe,40,8.0,417823cda6f8f0cb17b193d5594b09914fb680bf6dbe74ae46c2587e148d3370
wholeframe_rgb_t50_224/samples/hockey_hockey_000134_0fa686bb4f46.pt,hockey_hockey_000134_0fa686bb4f46,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000134.avi,hockey_000134.avi,50,224,224,uint8,wholeframe,13,8.0,54af7c6d931aa5fbc58f8f74bacb39d856d9f51cae5fb334d1c061f191e5c2f9
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001940_a1ce5dc6899f.pt,surv_fight_surv_fight_001940_a1ce5dc6899f,1,violence,train,surv_fight,data\merged\videos\violence\surv_fight_001940.mp4,surv_fight_001940.mp4,50,224,224,uint8,wholeframe,15,8.0,fde0330efeb2829346067644613a9ca55a26b4e5b7a5742c6623c0c7ef89d9ab
wholeframe_rgb_t50_224/samples/hockey_hockey_000172_8f2a66443aa3.pt,hockey_hockey_000172_8f2a66443aa3,1,violence,train,hockey,data\merged\videos\violence\hockey_000172.avi,hockey_000172.avi,50,224,224,uint8,wholeframe,13,8.0,072ed5970fa6b015460b268d5f634c805832c487f0a5635cb96716cada55f746
wholeframe_rgb_t50_224/samples/movies2_movies2_001273_48545e7e8ec9.pt,movies2_movies2_001273_48545e7e8ec9,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001273.mp4,movies2_001273.mp4,50,224,224,uint8,wholeframe,40,8.0,befa3eb7fd08eb87324ae40b4750a7bad40b92119f159f5364e1a6e00eb406f6
wholeframe_rgb_t50_224/samples/movies2_movies2_001345_a7a65c25c16e.pt,movies2_movies2_001345_a7a65c25c16e,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001345.mp4,movies2_001345.mp4,50,224,224,uint8,wholeframe,34,8.0,2af617e755c9c83dd08ce8ecfe2b39d55a92448042747fde7949611e9b7809d9
wholeframe_rgb_t50_224/samples/movies2_movies2_000821_f58cd6fd7070.pt,movies2_movies2_000821_f58cd6fd7070,1,violence,train,movies2,data\merged\videos\violence\movies2_000821.mp4,movies2_000821.mp4,50,224,224,uint8,wholeframe,40,8.0,158823be64ebe28f21a4729919aacb159f35833c34d521a384858d260ecbcdd2
wholeframe_rgb_t50_224/samples/hockey_hockey_000181_3898ebe28083.pt,hockey_hockey_000181_3898ebe28083,1,violence,train,hockey,data\merged\videos\violence\hockey_000181.avi,hockey_000181.avi,50,224,224,uint8,wholeframe,13,8.0,2406450bc85ad8ecce88c10fd975426205f387ba557ce94de776690a2c28b0aa
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001513_71bbf84fcbae.pt,violent_flows_violent_flows_001513_71bbf84fcbae,0,non_violence,train,violent_flows,data\merged\videos\non_violence\violent_flows_001513.avi,violent_flows_001513.avi,50,224,224,uint8,wholeframe,23,8.0,c1bb3eec19cc013bef8c4565c00efea0d220f3dac547789869fbf909b047c967
wholeframe_rgb_t50_224/samples/hockey_hockey_000304_cbc057187a3e.pt,hockey_hockey_000304_cbc057187a3e,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000304.avi,hockey_000304.avi,50,224,224,uint8,wholeframe,13,8.0,df3c3b68706ae57953bd981d5393d107b51e320f6e62f234146b6fb0931679c2
wholeframe_rgb_t50_224/samples/movies2_movies2_001413_e3866726efc6.pt,movies2_movies2_001413_e3866726efc6,1,violence,train,movies2,data\merged\videos\violence\movies2_001413.mp4,movies2_001413.mp4,50,224,224,uint8,wholeframe,40,8.0,2fe5c7115081d787f7b3a2a62e53ddb7d4163b151d39ef39926106ae6044bbc7
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001674_f9d4321cda52.pt,rwf2000_rwf2000_001674_f9d4321cda52,0,non_violence,train,rwf2000,data\merged\videos\non_violence\rwf2000_001674.mp4,rwf2000_001674.mp4,50,224,224,uint8,wholeframe,39,8.0,92f30f1c442b2a6fbac0f10d5f11acf5704979a6b562d6a6ed5370d385cc221b
wholeframe_rgb_t50_224/samples/movies2_movies2_001227_bab6333897bf.pt,movies2_movies2_001227_bab6333897bf,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001227.mp4,movies2_001227.mp4,50,224,224,uint8,wholeframe,40,8.0,8e784b7b951d6b1335e1cd224cb298c80b2b630d4d9940c900a9e1a8adfd6cae
wholeframe_rgb_t50_224/samples/movies2_movies2_000856_bc9b1f75462d.pt,movies2_movies2_000856_bc9b1f75462d,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000856.mp4,movies2_000856.mp4,50,224,224,uint8,wholeframe,40,8.0,95f14e1776c002bb797de9b909e451b7c0edb3e0ca479c8260d83b25c799bd44
wholeframe_rgb_t50_224/samples/hockey_hockey_000009_11e7cf560180.pt,hockey_hockey_000009_11e7cf560180,1,violence,train,hockey,data\merged\videos\violence\hockey_000009.avi,hockey_000009.avi,50,224,224,uint8,wholeframe,13,8.0,fb164bbacefbcbf833070e6108137c5768128d4d8991cd14c6d81003ba66a98c
wholeframe_rgb_t50_224/samples/hockey_hockey_000298_921292caa16b.pt,hockey_hockey_000298_921292caa16b,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000298.avi,hockey_000298.avi,50,224,224,uint8,wholeframe,13,8.0,880f1b45642a64a5269393e4dfc4b37299f9558b1afbb9692d5efabc3af2a656
wholeframe_rgb_t50_224/samples/hockey_hockey_000416_31dc627de1a8.pt,hockey_hockey_000416_31dc627de1a8,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000416.avi,hockey_000416.avi,50,224,224,uint8,wholeframe,13,8.0,7047a8f17b74b782395f326f1ed668ce0ff6cac67df93f85283f0dbbe036c370
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001873_ef3b85d84e57.pt,surv_fight_surv_fight_001873_ef3b85d84e57,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001873.mp4,surv_fight_001873.mp4,50,224,224,uint8,wholeframe,16,8.0,1d1006fdb7af39a1ec7ea0b9b095ebaa5aceaa0500a6a98f2bad50a437f4d446
wholeframe_rgb_t50_224/samples/movies2_movies2_001455_259d7025f88a.pt,movies2_movies2_001455_259d7025f88a,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001455.avi,movies2_001455.avi,50,224,224,uint8,wholeframe,40,8.0,f106ac0a2af69ac09cbaa0f2b840818c6ac36e7e2c407b9a7cc8465577ada5e6
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001769_f16134fa84c1.pt,surv_fight_surv_fight_001769_f16134fa84c1,0,non_violence,train,surv_fight,data\merged\videos\non_violence\surv_fight_001769.mp4,surv_fight_001769.mp4,50,224,224,uint8,wholeframe,16,8.0,13b0fff1d0262584056f1b5793c620161b9748cd60a7411038d9ea8652751806
wholeframe_rgb_t50_224/samples/hockey_hockey_000178_334810768a52.pt,hockey_hockey_000178_334810768a52,1,violence,train,hockey,data\merged\videos\violence\hockey_000178.avi,hockey_000178.avi,50,224,224,uint8,wholeframe,13,8.0,e4917cede81755b0254a718b9a2ff514f1167d5da6f8a379dd9f0fcd8e1b439e
wholeframe_rgb_t50_224/samples/movies2_movies2_000888_bc1a9f8256b5.pt,movies2_movies2_000888_bc1a9f8256b5,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000888.mp4,movies2_000888.mp4,50,224,224,uint8,wholeframe,40,8.0,2bc0601abad1d70d63347e5f3eeec8063c48f5b90bfe6846d0ac54ea00e6de62
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001657_bbcae3fd9602.pt,rwf2000_rwf2000_001657_bbcae3fd9602,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001657.mp4,rwf2000_001657.mp4,50,224,224,uint8,wholeframe,30,8.0,92091ffa34f1a5a5106c7f93fce56643b3a6d0b12e2d76d4f638778e1d709539
wholeframe_rgb_t50_224/samples/movies2_movies2_000508_1229e39dbbbc.pt,movies2_movies2_000508_1229e39dbbbc,1,violence,train,movies2,data\merged\videos\violence\movies2_000508.mp4,movies2_000508.mp4,50,224,224,uint8,wholeframe,40,8.0,fb5022a894a9f032f670be251a6d7a252179f206616c8a623d5b0a9a79e5c24a
wholeframe_rgb_t50_224/samples/movies2_movies2_000579_c3cfe68a40ae.pt,movies2_movies2_000579_c3cfe68a40ae,1,violence,train,movies2,data\merged\videos\violence\movies2_000579.mp4,movies2_000579.mp4,50,224,224,uint8,wholeframe,39,8.0,c4262fe2c8845ded59d2ec704a03f4cbe1637997a61fac876d4e4af5c27ef018
wholeframe_rgb_t50_224/samples/hockey_hockey_000244_6f928e847aae.pt,hockey_hockey_000244_6f928e847aae,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000244.avi,hockey_000244.avi,50,224,224,uint8,wholeframe,13,8.0,ae0996a599a405482060c44d21c2bc7bf58d6dc36575f614e616568107538389
wholeframe_rgb_t50_224/samples/hockey_hockey_000099_e4947fd58aad.pt,hockey_hockey_000099_e4947fd58aad,1,violence,train,hockey,data\merged\videos\violence\hockey_000099.avi,hockey_000099.avi,50,224,224,uint8,wholeframe,13,8.0,d31676e7a6b38cfa567b07093038a225a7d31940f82416d92eee9a8c355899a6
wholeframe_rgb_t50_224/samples/surv_fight_surv_fight_001992_962b09932552.pt,surv_fight_surv_fight_001992_962b09932552,1,violence,train,surv_fight,data\merged\videos\violence\surv_fight_001992.mp4,surv_fight_001992.mp4,50,224,224,uint8,wholeframe,16,8.0,19194f40da7071922a597719a14668716b115f2354fe782ec4479e0e46dc2dc0
wholeframe_rgb_t50_224/samples/movies2_movies2_000655_5304a82d1b97.pt,movies2_movies2_000655_5304a82d1b97,1,violence,train,movies2,data\merged\videos\violence\movies2_000655.mp4,movies2_000655.mp4,50,224,224,uint8,wholeframe,42,8.0,b67756e4e4339bc4fd48756e2fe85312da1a051bf257f78ac87bc07fe9ba4a29
wholeframe_rgb_t50_224/samples/hockey_hockey_000240_b556f5a3c2de.pt,hockey_hockey_000240_b556f5a3c2de,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000240.avi,hockey_000240.avi,50,224,224,uint8,wholeframe,13,8.0,ebd8cfd4359f620db389725da260880b7c224b998e17ac2ab921fb269e78caba
wholeframe_rgb_t50_224/samples/movies2_movies2_001390_3e7ad0ceecf4.pt,movies2_movies2_001390_3e7ad0ceecf4,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001390.mp4,movies2_001390.mp4,50,224,224,uint8,wholeframe,40,8.0,b21bf84e412787667a1c484106d50b7cac94bd4ff8e2b6ff3183f6ac13fc07b3
wholeframe_rgb_t50_224/samples/movies2_movies2_000634_1b1d80092427.pt,movies2_movies2_000634_1b1d80092427,1,violence,train,movies2,data\merged\videos\violence\movies2_000634.mp4,movies2_000634.mp4,50,224,224,uint8,wholeframe,42,8.0,df6ffcfb73a192f118e5b661ae7b836d3ea4fa67f76bd335fb86cef8dadf49c4
wholeframe_rgb_t50_224/samples/movies2_movies2_000554_5cef1bc6a3ee.pt,movies2_movies2_000554_5cef1bc6a3ee,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_000554.mp4,movies2_000554.mp4,50,224,224,uint8,wholeframe,40,8.0,7a7d8a5542ca9d56a4522d7ac3c8229dfca1945d9aacca02b4389c0671bd4203
wholeframe_rgb_t50_224/samples/violent_flows_violent_flows_001523_bec47e5e355c.pt,violent_flows_violent_flows_001523_bec47e5e355c,1,violence,train,violent_flows,data\merged\videos\violence\violent_flows_001523.avi,violent_flows_001523.avi,50,224,224,uint8,wholeframe,30,8.0,7e4deb910dd87abe43184bd15f33dc31d861c934699166d016da368b03e69f0f
wholeframe_rgb_t50_224/samples/hockey_hockey_000111_4433302b4fbe.pt,hockey_hockey_000111_4433302b4fbe,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000111.avi,hockey_000111.avi,50,224,224,uint8,wholeframe,13,8.0,951b0fb3ab8613e0293b6042d9185b61da98d6f09a39b3404c0fadb2b1e4c0b9
wholeframe_rgb_t50_224/samples/hockey_hockey_000323_be749c8c6772.pt,hockey_hockey_000323_be749c8c6772,0,non_violence,train,hockey,data\merged\videos\non_violence\hockey_000323.avi,hockey_000323.avi,50,224,224,uint8,wholeframe,13,8.0,2bbbb84760f195cdd7e61b216fd1d3921c457f6f352ade6fd1f7b39241184700
wholeframe_rgb_t50_224/samples/movies2_movies2_000883_ed326ba15616.pt,movies2_movies2_000883_ed326ba15616,1,violence,train,movies2,data\merged\videos\violence\movies2_000883.mp4,movies2_000883.mp4,50,224,224,uint8,wholeframe,38,8.0,075b9ac5d3ca00cc60b4520531276fb293ff6c2f9cbecb6fb000fc3122aff496
wholeframe_rgb_t50_224/samples/movies2_movies2_001033_56c12ad95e23.pt,movies2_movies2_001033_56c12ad95e23,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001033.mp4,movies2_001033.mp4,50,224,224,uint8,wholeframe,40,8.0,99d564371e0a7a5cd284a2eb9c16af605c4cd75e18b0245bb0da096e25be5d32
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001783_06eee957941c.pt,rwf2000_rwf2000_001783_06eee957941c,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001783.mp4,rwf2000_001783.mp4,50,224,224,uint8,wholeframe,50,8.0,4628e16dcf3c16fe39fb01d220c6df62cf029c1e611891ba3fa88f6c9c753e09
wholeframe_rgb_t50_224/samples/movies2_movies2_001308_9744ef5658de.pt,movies2_movies2_001308_9744ef5658de,0,non_violence,train,movies2,data\merged\videos\non_violence\movies2_001308.mp4,movies2_001308.mp4,50,224,224,uint8,wholeframe,44,8.0,4af6e7eaa230c6ce798b4cfb553d2fc80378e3061e337775db74104961fb8862
wholeframe_rgb_t50_224/samples/rwf2000_rwf2000_001813_4aeed5ea1ef5.pt,rwf2000_rwf2000_001813_4aeed5ea1ef5,1,violence,train,rwf2000,data\merged\videos\violence\rwf2000_001813.mp4,rwf2000_001813.mp4,50,224,224,uint8,wholeframe,43,8.0,320cbd324588d234620192f7d4aaf044b77eafdf32d7857b36903c598aa308e9
